,CustomerID,recency,frequency,monetary,cluster,class,qtylog
964,13675.0,151,1.414973347970818,2.6882596018645106,0,Best customers,
965,13678.0,151,1.2304489213782739,2.3684728384403617,0,Best customers,
966,13680.0,1,2.292256071356476,3.570942027191932,3,New Customers,
967,13681.0,17,1.7634279935629373,2.91846546223545,1,Middle Spending Active customers ,
968,13682.0,187,0.6020599913279624,1.7817553746524688,0,Best customers,
969,13684.0,285,1.4913616938342726,1.8339753712799063,0,Best customers,
970,13685.0,2,1.6020599913279623,3.4942158363578786,1,Middle Spending Active customers ,
971,13686.0,182,0.9542425094393249,1.863322860120456,0,Best customers,
972,13689.0,63,0.8450980400142568,2.9595183769729982,2,Low Spending Old customers,
973,13690.0,59,1.0,2.2386732432838445,2,Low Spending Old customers,
974,13692.0,24,1.7323937598229686,3.1729880216627993,1,Middle Spending Active customers ,
975,13694.0,3,2.718501688867274,4.793396268704282,3,New Customers,
976,13695.0,31,1.9590413923210936,3.398830267855046,3,New Customers,
977,13697.0,38,1.1139433523068367,2.1826999033360424,2,Low Spending Old customers,
978,13699.0,155,1.1760912590556813,2.490772895905551,0,Best customers,
979,13700.0,26,2.296665190261531,3.3552829037435954,3,New Customers,
980,13703.0,318,0.3010299956639812,2.002166061756508,0,Best customers,
981,13704.0,5,2.130333768495006,3.3634352180321017,3,New Customers,
982,13705.0,7,1.2787536009528289,2.5962891321456607,2,Low Spending Old customers,
983,13706.0,302,1.3222192947339193,2.5208632924470353,0,Best customers,
984,13707.0,267,1.6901960800285136,2.9070941239669446,0,Best customers,
985,13708.0,271,1.7160033436347992,2.4740413451713317,0,Best customers,
986,13709.0,3,2.5276299008713385,3.801338526649159,3,New Customers,
987,13710.0,31,0.9542425094393249,2.258828770593979,2,Low Spending Old customers,
988,13711.0,218,1.146128035678238,2.403223503703725,0,Best customers,
989,13712.0,246,1.0413926851582251,2.361425612983891,0,Best customers,
990,13715.0,281,1.7853298350107671,2.7661971336178826,0,Best customers,
991,13716.0,269,1.3424226808222062,2.143888758109275,0,Best customers,
992,13717.0,32,2.012837224705172,3.16017129636778,1,Middle Spending Active customers ,
993,13718.0,246,1.1139433523068367,2.4879157313597666,0,Best customers,
994,13719.0,15,1.7853298350107671,3.018151043270515,1,Middle Spending Active customers ,
995,13720.0,116,1.6434526764861874,2.9035782936630543,1,Middle Spending Active customers ,
996,13721.0,36,1.462397997898956,2.7202750998289607,1,Middle Spending Active customers ,
997,13722.0,131,1.9344984512435677,3.3759213712318674,1,Middle Spending Active customers ,
998,13723.0,217,0.8450980400142568,2.3028718360676903,0,Best customers,
999,13725.0,49,2.0211892990699383,3.297007226947477,3,New Customers,
1000,13726.0,38,1.6334684555795864,3.033689076608247,1,Middle Spending Active customers ,
1001,13727.0,28,1.3222192947339193,2.5243701545423582,2,Low Spending Old customers,
1002,13728.0,36,1.806179973983887,3.007380733692566,1,Middle Spending Active customers ,
1003,13730.0,135,1.6434526764861874,2.877140889784821,1,Middle Spending Active customers ,
1004,13731.0,219,1.591064607026499,2.786460375726018,0,Best customers,
1005,13732.0,28,1.5314789170422551,2.6927235727008902,1,Middle Spending Active customers ,
1006,13735.0,24,2.294466226161593,3.4603324412210865,3,New Customers,
1007,13736.0,5,2.2833012287035497,2.865044721693099,1,Middle Spending Active customers ,
1008,13737.0,200,1.4913616938342726,2.532244643626582,0,Best customers,
1009,13739.0,18,0.6020599913279624,2.3382572302462554,2,Low Spending Old customers,
1010,13740.0,240,1.380211241711606,2.5462341061067835,0,Best customers,
1011,13741.0,71,1.5440680443502757,2.8257051710371663,1,Middle Spending Active customers ,
1012,13742.0,16,2.507855871695831,3.4958245266496046,3,New Customers,
1013,13743.0,2,1.6232492903979006,3.127946642848902,1,Middle Spending Active customers ,
1014,13744.0,95,1.863322860120456,3.0634684684548055,1,Middle Spending Active customers ,
1015,13745.0,162,1.414973347970818,2.478624205311808,0,Best customers,
1016,13748.0,95,1.4471580313422192,2.8723019847046682,1,Middle Spending Active customers ,
1017,13750.0,53,1.3979400086720377,3.217025719290089,1,Middle Spending Active customers ,
1018,13751.0,288,1.0,2.473121863290729,0,Best customers,
1019,13752.0,124,1.8864907251724818,3.0745531520757874,1,Middle Spending Active customers ,
1020,13753.0,287,1.5563025007672873,2.8705560572826516,0,Best customers,
1021,13754.0,151,1.1139433523068367,2.452706226511029,0,Best customers,
1022,13755.0,3,2.5352941200427703,3.3349259906192907,3,New Customers,
1023,13756.0,2,2.103803720955957,3.6218116737377004,3,New Customers,
1024,13758.0,11,1.9731278535996986,3.3931714288368897,3,New Customers,
1025,13759.0,33,1.414973347970818,2.819813640774793,1,Middle Spending Active customers ,
1026,13760.0,54,1.7634279935629373,2.459075699189636,1,Middle Spending Active customers ,
1027,13761.0,50,1.8512583487190752,3.030052968297048,1,Middle Spending Active customers ,
1028,13762.0,218,0.9030899869919435,2.48815572376571,0,Best customers,
1029,13763.0,63,1.2041199826559248,3.2345071599801996,1,Middle Spending Active customers ,
1030,13764.0,70,2.3201462861110542,3.182631460204691,3,New Customers,
1031,13767.0,2,2.494154594018443,4.169733197942518,3,New Customers,
1032,13769.0,2,2.100370545117563,3.393612050935143,3,New Customers,
1033,13771.0,64,2.0791812460476247,3.4208547811542465,3,New Customers,
1034,13772.0,33,2.250420002308894,3.0542797377926947,3,New Customers,
1035,13774.0,81,1.3617278360175928,2.5390760987927767,2,Low Spending Old customers,
1036,13777.0,0,2.2041199826559246,4.279127847214771,3,New Customers,
1037,13778.0,103,1.0,2.2545480771089736,2,Low Spending Old customers,
1038,13780.0,7,1.7634279935629373,2.5575192320570945,1,Middle Spending Active customers ,
1039,13781.0,250,1.255272505103306,2.110050716147654,0,Best customers,
1040,13782.0,12,2.0644579892269186,2.960470777534299,1,Middle Spending Active customers ,
1041,13784.0,9,1.505149978319906,3.3916036881807554,1,Middle Spending Active customers ,
1042,13787.0,75,1.3979400086720377,2.3088630883653005,2,Low Spending Old customers,
1043,13790.0,4,1.662757831681574,2.543819805142658,1,Middle Spending Active customers ,
1044,13791.0,127,1.0791812460476249,3.1809855807867304,1,Middle Spending Active customers ,
1045,13792.0,66,1.146128035678238,2.293473048156108,2,Low Spending Old customers,
1046,13798.0,1,2.4927603890268375,4.518305823482421,3,New Customers,
1047,13799.0,116,1.6020599913279623,2.8387609640756013,1,Middle Spending Active customers ,
1048,13800.0,309,1.5314789170422551,2.7476603489802103,0,Best customers,
1049,13801.0,66,1.380211241711606,2.5129510799724906,2,Low Spending Old customers,
1050,13802.0,138,1.7853298350107671,3.6627974828458743,3,New Customers,
1051,13803.0,255,1.255272505103306,2.444154136878365,0,Best customers,
1052,13804.0,30,2.1398790864012365,3.421075542962617,3,New Customers,
1053,13805.0,52,1.146128035678238,2.966423345943693,1,Middle Spending Active customers ,
1054,13806.0,63,1.0413926851582251,2.410574796542328,2,Low Spending Old customers,
1055,13808.0,5,1.8864907251724818,3.2427053758148485,1,Middle Spending Active customers ,
1056,13809.0,305,1.1139433523068367,2.1932637730013513,0,Best customers,
1057,13810.0,28,1.5563025007672873,3.1760941543425765,1,Middle Spending Active customers ,
1058,13811.0,183,1.146128035678238,2.9114239653762946,0,Best customers,
1059,13812.0,42,1.568201724066995,2.7323937598229686,1,Middle Spending Active customers ,
1060,13813.0,39,1.845098040014257,3.1360416497679773,1,Middle Spending Active customers ,
1061,13814.0,92,1.7634279935629373,3.198690070092945,1,Middle Spending Active customers ,
1062,13815.0,22,2.247973266361807,3.6051282749469324,3,New Customers,
1063,13816.0,23,1.462397997898956,2.757904432675549,1,Middle Spending Active customers ,
1064,13817.0,29,1.2041199826559248,2.407016791185454,2,Low Spending Old customers,
1065,13819.0,301,1.568201724066995,3.0574188431562326,0,Best customers,
1066,13821.0,144,1.7781512503836436,2.587306782130824,1,Middle Spending Active customers ,
1067,13822.0,5,1.9867717342662448,2.801403710017355,1,Middle Spending Active customers ,
1068,13823.0,18,1.6127838567197355,2.9816646068521564,1,Middle Spending Active customers ,
1069,13824.0,32,1.6720978579357175,3.230433593067235,1,Middle Spending Active customers ,
1070,13826.0,176,1.0413926851582251,2.279894980011638,0,Best customers,
1071,13827.0,57,1.9731278535996986,2.616002626498412,1,Middle Spending Active customers ,
1072,13828.0,22,1.2041199826559248,2.3232314681147743,2,Low Spending Old customers,
1073,13831.0,16,1.863322860120456,3.25430391420383,1,Middle Spending Active customers ,
1074,13832.0,19,0.6020599913279624,1.725911632295048,2,Low Spending Old customers,
1075,13833.0,159,1.4771212547196624,2.586362223307866,0,Best customers,
1076,13835.0,25,1.7481880270062005,2.921982838837776,1,Middle Spending Active customers ,
1077,13837.0,211,1.3010299956639813,2.434951936087753,0,Best customers,
1078,13838.0,5,2.089905111439398,2.6576485376330723,1,Middle Spending Active customers ,
1079,13841.0,252,0.3010299956639812,1.9344984512435677,0,Best customers,
1080,13842.0,58,2.271841606536499,3.487993390475171,3,New Customers,
1081,13844.0,11,1.3222192947339193,2.5594517535656185,2,Low Spending Old customers,
1082,13845.0,64,1.0,2.496901985123309,2,Low Spending Old customers,
1083,13846.0,24,1.4471580313422192,2.6576867475998314,1,Middle Spending Active customers ,
1084,13848.0,92,0.6989700043360189,2.971275848738105,2,Low Spending Old customers,
1085,13849.0,51,2.0086001717619175,3.187224509969982,1,Middle Spending Active customers ,
1086,13850.0,129,1.9731278535996986,3.2031634822590878,1,Middle Spending Active customers ,
1087,13851.0,95,1.9138138523837167,3.42364884331409,3,New Customers,
1088,13853.0,57,1.380211241711606,3.037880476827309,1,Middle Spending Active customers ,
1089,13854.0,8,2.0,3.875123797294761,3,New Customers,
1090,13856.0,168,1.1760912590556813,2.590507462008583,0,Best customers,
1091,13858.0,57,1.0791812460476249,2.336799831348111,2,Low Spending Old customers,
1092,13859.0,326,1.462397997898956,2.3056952289118584,0,Best customers,
1093,13860.0,1,1.8864907251724818,3.0958316249383335,1,Middle Spending Active customers ,
1094,13862.0,18,2.146128035678238,3.344463012726198,3,New Customers,
1095,13863.0,247,1.3222192947339193,2.4868270431101807,0,Best customers,
1096,13865.0,58,1.4913616938342726,2.7011879190544295,1,Middle Spending Active customers ,
1097,13866.0,74,0.9030899869919435,2.166341291983498,2,Low Spending Old customers,
1098,13867.0,31,1.792391689498254,3.007017652267468,1,Middle Spending Active customers ,
1099,13868.0,7,1.5314789170422551,3.504272360190413,1,Middle Spending Active customers ,
1100,13869.0,123,2.4578818967339924,3.4444086384811823,3,New Customers,
1101,13870.0,2,2.0644579892269186,3.4427838255245717,3,New Customers,
1102,13871.0,22,2.5276299008713385,3.8064682769482734,3,New Customers,
1103,13873.0,119,1.380211241711606,2.5917322389518356,2,Low Spending Old customers,
1104,13875.0,53,2.0211892990699383,3.25231650372308,1,Middle Spending Active customers ,
1105,13876.0,63,0.9030899869919435,2.0923696996291206,2,Low Spending Old customers,
1106,13877.0,86,0.6020599913279624,2.0727644210507505,2,Low Spending Old customers,
1107,13878.0,54,1.568201724066995,3.108067532600287,1,Middle Spending Active customers ,
1108,13880.0,21,2.2041199826559246,3.4945678123131203,3,New Customers,
1109,13881.0,3,2.2528530309798933,4.234530443752136,3,New Customers,
1110,13882.0,2,1.8195439355418688,3.076323617152699,1,Middle Spending Active customers ,
1111,13883.0,10,2.155336037465062,3.4274017088434063,3,New Customers,
1112,13884.0,7,1.7781512503836436,2.8968567727372045,1,Middle Spending Active customers ,
1113,13885.0,189,1.462397997898956,2.7056926965377035,0,Best customers,
1114,13886.0,71,1.2304489213782739,2.3883854257180324,2,Low Spending Old customers,
1115,13887.0,204,1.3010299956639813,2.5447499714479083,0,Best customers,
1116,13888.0,119,1.6127838567197355,2.7829238839045667,1,Middle Spending Active customers ,
1117,13889.0,92,1.2041199826559248,2.621072371143626,2,Low Spending Old customers,
1118,13890.0,1,2.0,3.2290313211909147,3,New Customers,
1119,13892.0,26,1.4471580313422192,2.802068707183436,1,Middle Spending Active customers ,
1120,13893.0,297,1.3424226808222062,2.9149246482051483,0,Best customers,
1121,13894.0,23,1.4471580313422192,2.752524757465067,1,Middle Spending Active customers ,
1122,13895.0,28,2.0755469613925306,3.4139816911788845,3,New Customers,
1123,13897.0,50,1.255272505103306,2.494377252050443,2,Low Spending Old customers,
1124,13898.0,325,1.1139433523068367,2.1957059747470984,0,Best customers,
1125,13899.0,16,1.3010299956639813,2.5905297615378378,2,Low Spending Old customers,
1126,13900.0,183,1.6434526764861874,2.870374639166148,0,Best customers,
1127,13901.0,72,2.1760912590556813,3.457609431468555,3,New Customers,
1128,13904.0,37,1.4313637641589874,2.5232781125229127,2,Low Spending Old customers,
1129,13908.0,79,2.089905111439398,3.374849119956637,3,New Customers,
1130,13911.0,57,2.173186268412274,3.4119410995939954,3,New Customers,
1131,13914.0,11,1.5314789170422551,2.7975791236363117,1,Middle Spending Active customers ,
1132,13917.0,49,1.2787536009528289,2.4362262752705823,2,Low Spending Old customers,
1133,13918.0,49,1.4913616938342726,3.0841614448145607,1,Middle Spending Active customers ,
1134,13919.0,59,1.462397997898956,2.5863734801469924,2,Low Spending Old customers,
1135,13923.0,53,1.3222192947339193,2.546703026715854,2,Low Spending Old customers,
1136,13924.0,1,2.0718820073061255,3.264782417124883,3,New Customers,
1137,13925.0,92,1.6232492903979006,2.832029647089928,1,Middle Spending Active customers ,
1138,13926.0,23,1.0791812460476249,2.351892891903961,2,Low Spending Old customers,
1139,13927.0,74,1.3424226808222062,2.5440556357592405,2,Low Spending Old customers,
1140,13928.0,10,1.4471580313422192,2.6679849878484077,1,Middle Spending Active customers ,
1141,13929.0,169,1.0,2.9261623108500556,0,Best customers,
1142,13930.0,57,1.255272505103306,2.5293533449719967,2,Low Spending Old customers,
1143,13931.0,95,1.7708520116421442,3.092906530644635,1,Middle Spending Active customers ,
1144,13932.0,294,1.2304489213782739,2.4891143693789193,0,Best customers,
1145,13933.0,109,1.380211241711606,2.7851802980542404,1,Middle Spending Active customers ,
1146,13934.0,263,1.505149978319906,2.965248750967121,0,Best customers,
1147,13936.0,179,1.4313637641589874,2.577008982131129,0,Best customers,
1148,13937.0,169,1.0,2.2037126406077068,0,Best customers,
1149,13938.0,35,0.9030899869919435,1.8612953935266958,2,Low Spending Old customers,
1150,13939.0,23,1.662757831681574,2.7555318561954785,1,Middle Spending Active customers ,
1151,13940.0,17,1.6989700043360187,2.9243516624443346,1,Middle Spending Active customers ,
1152,13941.0,21,1.5440680443502757,3.604100716194445,1,Middle Spending Active customers ,
1153,13946.0,79,1.0791812460476249,2.7501765689563715,2,Low Spending Old customers,
1154,13947.0,65,0.7781512503836436,1.9618954736678504,2,Low Spending Old customers,
1155,13949.0,2,2.2068258760318495,3.3853059167841546,3,New Customers,
1156,13950.0,11,1.5563025007672873,2.87277375591915,1,Middle Spending Active customers ,
1157,13951.0,176,1.6020599913279623,2.829593206018614,0,Best customers,
1158,13952.0,217,2.1398790864012365,3.5121600186476196,3,New Customers,
1159,13953.0,7,1.3010299956639813,3.4795292440149206,1,Middle Spending Active customers ,
1160,13954.0,1,1.414973347970818,2.6443597987415877,1,Middle Spending Active customers ,
1161,13955.0,154,1.5314789170422551,2.5104913902939687,0,Best customers,
1162,13956.0,5,2.184691430817599,3.0117480155494016,1,Middle Spending Active customers ,
1163,13959.0,79,1.8864907251724818,2.5848511616070406,1,Middle Spending Active customers ,
1164,13960.0,21,1.1139433523068367,2.3640253968504483,2,Low Spending Old customers,
1165,13962.0,21,1.0791812460476249,2.231851723743416,2,Low Spending Old customers,
1166,13963.0,308,1.462397997898956,2.7111658550832507,0,Best customers,
1167,13967.0,145,0.47712125471966244,1.9122220565324155,2,Low Spending Old customers,
1168,13969.0,7,2.7795964912578244,3.9413797329904794,3,New Customers,
1169,13971.0,18,2.1760912590556813,3.4407926251784127,3,New Customers,
1170,13972.0,70,1.2041199826559248,2.281601443825655,2,Low Spending Old customers,
1171,13973.0,287,1.0791812460476249,2.4243915544102776,0,Best customers,
1172,13974.0,49,1.462397997898956,2.61761882260783,1,Middle Spending Active customers ,
1173,13975.0,31,2.530199698203082,3.4026533605263465,3,New Customers,
1174,13976.0,206,1.0413926851582251,2.55507025322569,0,Best customers,
1175,13978.0,14,1.2041199826559248,2.296204330463365,2,Low Spending Old customers,
1176,13979.0,73,1.7403626894942439,2.939953330097937,1,Middle Spending Active customers ,
1177,13980.0,60,1.0791812460476249,2.3034984457923136,2,Low Spending Old customers,
1178,13982.0,39,1.9493900066449128,3.1596303478112726,1,Middle Spending Active customers ,
1179,13983.0,29,1.968482948553935,3.3569947636946877,3,New Customers,
1180,13984.0,26,1.0791812460476249,2.884631127683647,2,Low Spending Old customers,
1181,13985.0,4,2.5440680443502757,3.8488742072125146,3,New Customers,
1182,13986.0,17,1.146128035678238,2.5071269403705476,2,Low Spending Old customers,
1183,13988.0,19,2.3710678622717363,3.617939247828969,3,New Customers,
1184,13989.0,65,1.6232492903979006,3.102804035926632,1,Middle Spending Active customers ,
1185,13990.0,213,1.2304489213782739,2.4945719842301988,0,Best customers,
1186,13991.0,12,1.9294189257142926,2.9329656188164246,1,Middle Spending Active customers ,
1187,13992.0,30,0.7781512503836436,1.890979596989689,2,Low Spending Old customers,
1188,13993.0,42,2.0863598306747484,3.5399989347907668,3,New Customers,
1189,13994.0,3,2.1931245983544616,3.3643896292001143,3,New Customers,
1190,13995.0,15,1.9395192526186185,3.1444776869998394,1,Middle Spending Active customers ,
1191,13999.0,10,2.2833012287035497,3.556388144844927,3,New Customers,
1192,14000.0,211,1.2041199826559248,2.803907564918058,0,Best customers,
1193,14001.0,45,1.4913616938342726,3.2412575188904804,1,Middle Spending Active customers ,
1194,14002.0,134,1.6812412373755872,2.7248736372171316,1,Middle Spending Active customers ,
1195,14004.0,43,2.2355284469075487,3.6612105007235027,3,New Customers,
1196,14005.0,9,1.9294189257142926,3.458746597853137,3,New Customers,
1197,14006.0,115,1.4913616938342726,2.983711965019061,1,Middle Spending Active customers ,
1198,14009.0,198,1.6334684555795864,2.842989704566155,0,Best customers,
1199,14012.0,277,1.0791812460476249,2.5182506513085,0,Best customers,
1200,14013.0,110,1.5440680443502757,2.6757966659491834,1,Middle Spending Active customers ,
1201,14014.0,77,1.6020599913279623,2.7043049814756674,1,Middle Spending Active customers ,
1202,14015.0,52,1.3222192947339193,2.9630035012297062,1,Middle Spending Active customers ,
1203,14016.0,161,2.089905111439398,3.554909319834346,3,New Customers,
1204,14019.0,46,1.8260748027008264,3.1530858571732723,1,Middle Spending Active customers ,
1205,14020.0,16,1.6020599913279623,2.8087509723495945,1,Middle Spending Active customers ,
1206,14021.0,155,1.3617278360175928,2.8013350956745464,0,Best customers,
1207,14022.0,225,1.462397997898956,2.6444385894678386,0,Best customers,
1208,14023.0,7,1.505149978319906,2.7672078298343825,1,Middle Spending Active customers ,
1209,14024.0,121,1.2304489213782739,2.5167997040816243,2,Low Spending Old customers,
1210,14027.0,60,0.8450980400142568,2.024567757196038,2,Low Spending Old customers,
1211,14029.0,63,1.2041199826559248,2.670857888189309,2,Low Spending Old customers,
1212,14030.0,18,2.3364597338485296,3.22649421832055,3,New Customers,
1213,14031.0,7,2.3364597338485296,4.167875649776425,3,New Customers,
1214,14032.0,2,2.060697840353612,3.3723909051376175,3,New Customers,
1215,14034.0,22,1.954242509439325,2.81479345113273,1,Middle Spending Active customers ,
1216,14035.0,28,1.8260748027008264,3.155038307047692,1,Middle Spending Active customers ,
1217,14036.0,284,1.591064607026499,2.797717533160837,0,Best customers,
1218,14037.0,176,0.47712125471966244,1.5611013836490562,0,Best customers,
1219,14038.0,78,1.968482948553935,3.1935086121074012,1,Middle Spending Active customers ,
1220,14039.0,33,0.8450980400142568,2.185258765296585,2,Low Spending Old customers,
1221,14040.0,40,2.3729120029701067,3.55821881341204,3,New Customers,
1222,14041.0,266,1.3424226808222062,2.1535404864380223,0,Best customers,
1223,14044.0,26,2.322219294733919,2.815458201280735,1,Middle Spending Active customers ,
1224,14045.0,109,0.7781512503836436,3.125269759964129,2,Low Spending Old customers,
1225,14046.0,284,1.1760912590556813,2.1930967580722696,0,Best customers,
1226,14047.0,8,1.3222192947339193,3.0097440093796166,1,Middle Spending Active customers ,
1227,14048.0,305,1.9344984512435677,2.6137678481464164,0,Best customers,
1228,14049.0,16,2.6893088591236203,3.754556257936215,3,New Customers,
1229,14050.0,31,1.7403626894942439,2.8735298499437074,1,Middle Spending Active customers ,
1230,14051.0,0,2.250420002308894,4.139351003260945,3,New Customers,
1231,14052.0,19,1.7558748556724915,2.3547996852632904,1,Middle Spending Active customers ,
1232,14053.0,124,0.6989700043360189,2.4170562991191105,2,Low Spending Old customers,
1233,14054.0,65,0.8450980400142568,1.9706257766882944,2,Low Spending Old customers,
1234,14055.0,106,1.0413926851582251,2.861319301180326,2,Low Spending Old customers,
1235,14056.0,1,3.044147620878723,3.9146419293347905,3,New Customers,
1236,14057.0,23,2.374748346010104,3.7237051760078246,3,New Customers,
1237,14059.0,266,0.9542425094393249,2.266231696689893,0,Best customers,
1238,14060.0,4,2.271841606536499,3.7215946504155983,3,New Customers,
1239,14062.0,9,1.9242792860618816,3.9552898255033506,3,New Customers,
1240,14064.0,29,1.9084850188786497,3.131855953955809,1,Middle Spending Active customers ,
1241,14066.0,266,0.9030899869919435,2.186249820779088,0,Best customers,
1242,14067.0,63,1.724275869600789,2.5748411950633847,1,Middle Spending Active customers ,
1243,14068.0,320,1.3979400086720377,2.4262672071396065,0,Best customers,
1244,14071.0,3,2.5118833609788744,3.158308201891803,3,New Customers,
1245,14073.0,32,1.146128035678238,2.181957860931066,2,Low Spending Old customers,
1246,14075.0,4,1.6434526764861874,2.9746314180837916,1,Middle Spending Active customers ,
1247,14076.0,129,1.6720978579357175,2.0915614481449722,2,Low Spending Old customers,
1248,14077.0,40,1.6334684555795864,2.699334658567473,1,Middle Spending Active customers ,
1249,14078.0,101,1.724275869600789,2.9610079618913177,1,Middle Spending Active customers ,
1250,14079.0,124,1.1139433523068367,2.575303333422399,2,Low Spending Old customers,
1251,14080.0,32,0.6989700043360189,1.6683859166900001,2,Low Spending Old customers,
1252,14081.0,302,1.9294189257142926,2.709269960975831,0,Best customers,
1253,14083.0,4,1.9395192526186185,2.747831138511072,1,Middle Spending Active customers ,
1254,14085.0,2,2.5634810853944106,3.5131243366382763,3,New Customers,
1255,14087.0,2,1.845098040014257,2.2909690089485166,1,Middle Spending Active customers ,
1256,14088.0,10,2.7708520116421442,4.703229540502099,3,New Customers,
1257,14089.0,56,1.1760912590556813,2.2095150145426308,2,Low Spending Old customers,
1258,14090.0,324,0.3010299956639812,1.8882918453565154,0,Best customers,
1259,14092.0,7,2.2405492482826,3.5411022565518793,3,New Customers,
1260,14093.0,12,2.0253058652647704,2.6472362242163143,1,Middle Spending Active customers ,
1261,14096.0,4,3.7085908451503435,4.814019664545879,3,New Customers,
1262,14098.0,36,1.3424226808222062,2.1712875506528606,2,Low Spending Old customers,
1263,14099.0,16,2.3242824552976926,3.4348322748563214,3,New Customers,
1264,14100.0,137,1.4313637641589874,2.2920344359947364,2,Low Spending Old customers,
1265,14101.0,73,1.5563025007672873,3.7765406541888518,3,New Customers,
1266,14102.0,5,1.9030899869919435,3.1339474638866163,1,Middle Spending Active customers ,
1267,14104.0,154,1.3424226808222062,2.3368798155984227,0,Best customers,
1268,14105.0,239,1.8750612633917,3.102855445716564,0,Best customers,
1269,14107.0,51,2.03342375548695,3.369399558526144,3,New Customers,
1270,14108.0,30,1.5440680443502757,2.7773615645595164,1,Middle Spending Active customers ,
1271,14109.0,72,1.0,2.161966616364075,2,Low Spending Old customers,
1272,14110.0,3,2.1931245983544616,3.7546655300775167,3,New Customers,
1273,14111.0,14,1.0413926851582251,2.8412655926257826,2,Low Spending Old customers,
1274,14112.0,22,2.2068258760318495,3.4648098593224885,3,New Customers,
1275,14113.0,3,1.5185139398778875,3.148577978282214,1,Middle Spending Active customers ,
1276,14114.0,273,1.2041199826559248,2.5883053283394677,0,Best customers,
1277,14116.0,19,1.863322860120456,3.141054495342597,1,Middle Spending Active customers ,
1278,14117.0,143,0.6020599913279624,1.9590413923210936,2,Low Spending Old customers,
1279,14121.0,3,2.2041199826559246,3.444224412961784,3,New Customers,
1280,14124.0,84,0.7781512503836436,2.623848616671376,2,Low Spending Old customers,
1281,14125.0,10,2.225309281725863,3.4379771610340697,3,New Customers,
1282,14126.0,7,1.2041199826559248,2.8494992625842195,2,Low Spending Old customers,
1283,14127.0,122,1.6532125137753437,2.851692426198394,1,Middle Spending Active customers ,
1284,14128.0,60,1.6720978579357175,2.805160901599434,1,Middle Spending Active customers ,
1285,14129.0,1,1.724275869600789,3.0510984735487434,1,Middle Spending Active customers ,
1286,14130.0,319,1.8325089127062364,2.6856163571494998,0,Best customers,
1287,14132.0,2,2.303196057420489,3.5547350088978718,3,New Customers,
1288,14133.0,129,1.462397997898956,2.782931042978506,1,Middle Spending Active customers ,
1289,14135.0,1,1.968482948553935,3.573365998357938,3,New Customers,
1290,14138.0,1,1.6812412373755872,2.9927213713550334,1,Middle Spending Active customers ,
1291,14139.0,46,1.4313637641589874,2.619948549257999,2,Low Spending Old customers,
1292,14140.0,3,1.8260748027008264,2.9712990476100374,1,Middle Spending Active customers ,
1293,14141.0,2,1.6127838567197355,2.9619571049742994,1,Middle Spending Active customers ,
1294,14143.0,133,0.9030899869919435,2.0674428427763805,2,Low Spending Old customers,
1295,14145.0,46,1.0791812460476249,3.573243032184124,1,Middle Spending Active customers ,
1296,14146.0,8,2.24551266781415,3.469905922399222,3,New Customers,
1297,14147.0,78,0.7781512503836436,2.6852041344710145,2,Low Spending Old customers,
1298,14148.0,233,0.6020599913279624,2.1992064791616577,0,Best customers,
1299,14149.0,220,1.462397997898956,2.650909482895609,0,Best customers,
1300,14150.0,35,1.1760912590556813,2.548340273119637,2,Low Spending Old customers,
1301,14152.0,75,1.6989700043360187,2.7939928220680095,1,Middle Spending Active customers ,
1302,14154.0,239,1.724275869600789,3.1292450603213937,0,Best customers,
1303,14155.0,266,0.8450980400142568,2.0782755220866007,0,Best customers,
1304,14156.0,9,3.1455071714096627,5.068402695013861,3,New Customers,
1305,14157.0,19,1.6901960800285136,2.6373696314847637,1,Middle Spending Active customers ,
1306,14158.0,40,1.6232492903979006,2.706427586928978,1,Middle Spending Active customers ,
1307,14159.0,19,3.0622058088197126,3.6532887498927478,3,New Customers,
1308,14161.0,215,1.919078092376074,2.9182243622272352,0,Best customers,
1309,14162.0,173,1.414973347970818,2.4629367877312602,0,Best customers,
1310,14163.0,87,1.724275869600789,3.388617995824129,1,Middle Spending Active customers ,
1311,14164.0,70,1.4771212547196624,3.2129250121917536,1,Middle Spending Active customers ,
1312,14165.0,275,1.414973347970818,2.091807597001675,0,Best customers,
1313,14167.0,39,1.724275869600789,2.760301829308836,1,Middle Spending Active customers ,
1314,14171.0,98,1.7708520116421442,2.562042924490959,1,Middle Spending Active customers ,
1315,14173.0,10,1.4771212547196624,2.6549846750356907,1,Middle Spending Active customers ,
1316,14174.0,33,1.4313637641589874,2.1318110712703424,2,Low Spending Old customers,
1317,14175.0,59,2.1760912590556813,3.5083007281872534,3,New Customers,
1318,14176.0,297,1.3617278360175928,2.621539773321731,0,Best customers,
1319,14177.0,86,1.6334684555795864,2.748505876267682,1,Middle Spending Active customers ,
1320,14178.0,8,2.515873843711679,3.2100321067988453,3,New Customers,
1321,14179.0,40,2.220108088040055,2.8578027274574884,1,Middle Spending Active customers ,
1322,14180.0,10,2.2833012287035497,3.585829441248093,3,New Customers,
1323,14184.0,66,1.3979400086720377,2.6569506145721946,2,Low Spending Old customers,
1324,14185.0,331,0.6020599913279624,2.2980885693913815,0,Best customers,
1325,14188.0,30,1.8195439355418688,3.312887900334007,1,Middle Spending Active customers ,
